,Server Time,Server FPS,RAM [MB],out [Kbps],in [Kbps],Non-G Messages,Guaranteed Messages,BE-NG,BE-G,Player Count
757,2021-05-09 17:17:17,20,2542,44169,1423,2548,98134,0,0,98
758,2021-05-09 17:17:22,20,2550,49573,1503,0,22077,0,0,98
759,2021-05-09 17:17:27,24,2548,40275,1362,0,99835,0,0,98
760,2021-05-09 17:17:32,23,2546,38422,1381,0,122177,0,0,98
761,2021-05-09 17:17:37,21,2543,43613,1375,0,21978,0,0,98
762,2021-05-09 17:17:42,23,2537,41954,1334,0,59168,0,0,98
763,2021-05-09 17:17:47,26,2534,36900,1283,0,24760,0,0,98
764,2021-05-09 17:17:52,18,2566,49464,1481,0,113068,0,0,98
765,2021-05-09 17:17:57,17,2553,47515,1434,0,32873,0,0,98
766,2021-05-09 17:18:02,21,2538,42308,1354,0,52036,0,0,98
767,2021-05-09 17:18:07,25,2529,40118,1355,0,17987,0,0,98
768,2021-05-09 17:18:12,26,2530,37105,1337,0,62667,0,0,98
769,2021-05-09 17:18:17,25,2530,36882,1342,0,13177,0,0,98
770,2021-05-09 17:18:22,26,2529,37565,1316,0,87694,0,0,98
771,2021-05-09 17:18:27,27,2527,35313,1283,0,37968,0,0,98
772,2021-05-09 17:18:32,25,2530,36828,1322,0,83544,0,0,98
773,2021-05-09 17:18:37,26,2534,38584,1333,0,1105,0,0,98
774,2021-05-09 17:18:42,26,2532,37483,1336,0,15971,0,0,98
775,2021-05-09 17:18:47,25,2532,37646,1262,0,6689,0,0,98
776,2021-05-09 17:18:53,28,2527,34785,1246,0,41826,0,0,98
777,2021-05-09 17:18:58,25,2531,37377,1281,2574,26433,0,0,98
778,2021-05-09 17:19:03,25,2532,37762,1223,0,26558,0,0,97
779,2021-05-09 17:19:08,25,2525,34302,1339,0,13091,0,0,98
780,2021-05-09 17:19:13,25,2527,34829,1319,0,9041,0,0,98
781,2021-05-09 17:19:18,22,2544,44003,1451,0,68021,0,0,98
782,2021-05-09 17:19:23,23,2533,38181,1403,0,47646,0,0,98
783,2021-05-09 17:19:28,26,2529,34522,1356,0,54286,0,0,98
784,2021-05-09 17:19:33,27,2527,34225,1382,0,31271,0,0,98
785,2021-05-09 17:19:38,26,2528,36026,1252,0,19022,0,0,98
786,2021-05-09 17:19:43,25,2532,39277,1313,0,30231,0,0,98
787,2021-05-09 17:19:48,26,2533,39020,1281,0,22077,0,0,98
788,2021-05-09 17:19:53,17,2553,58936,1460,0,233634,0,0,98
789,2021-05-09 17:19:58,10,2554,74432,1715,0,135272,0,0,98
790,2021-05-09 17:20:03,20,2541,51847,1409,0,46355,0,0,98
791,2021-05-09 17:20:08,23,2535,43696,1311,0,9364,0,0,98
792,2021-05-09 17:20:13,21,2531,44417,1363,0,6566,0,0,98
793,2021-05-09 17:20:18,23,2530,40779,1348,0,18449,0,0,98
794,2021-05-09 17:20:23,23,2535,41904,1370,6664,48020,0,0,98
795,2021-05-09 17:20:29,24,2533,39039,1330,0,14018,0,0,98
796,2021-05-09 17:20:34,24,2537,43765,1372,0,67978,0,0,98
797,2021-05-09 17:20:39,21,2541,51364,1450,0,110087,0,0,98
798,2021-05-09 17:20:44,17,2544,57753,1497,6174,11114,0,0,98
799,2021-05-09 17:20:49,26,2535,38318,1302,6664,23945,0,0,98
800,2021-05-09 17:20:54,26,2535,37551,1314,0,17028,0,0,98
801,2021-05-09 17:20:59,27,2537,36113,1304,0,8322,0,0,98
802,2021-05-09 17:21:04,27,2533,34273,1247,0,35504,0,0,98
803,2021-05-09 17:21:09,25,2534,37183,1384,0,9,0,0,98
804,2021-05-09 17:21:14,23,2536,39679,1538,0,1578,0,0,98
805,2021-05-09 17:21:19,25,2536,38580,1594,0,0,0,0,98
806,2021-05-09 17:21:24,25,2533,38455,1578,0,30501,0,0,98
807,2021-05-09 17:21:29,27,2533,35466,1417,0,45877,0,0,98
808,2021-05-09 17:21:34,25,2532,37631,1326,0,6575,0,0,98
809,2021-05-09 17:21:39,26,2532,36651,1331,0,6613,0,0,98
810,2021-05-09 17:21:44,25,2532,36213,1343,0,13034,0,0,98
811,2021-05-09 17:21:49,20,2551,42941,1417,0,230297,0,0,98
812,2021-05-09 17:21:54,17,2547,40398,1378,6664,200417,0,0,98
813,2021-05-09 17:21:59,17,2539,40789,1340,0,45144,0,0,98
814,2021-05-09 17:22:04,21,2535,42174,1313,0,54289,0,0,98
815,2021-05-09 17:22:09,23,2529,43710,1329,0,21781,0,0,98
816,2021-05-09 17:22:14,25,2532,40072,1359,0,22830,0,0,98
817,2021-05-09 17:22:19,25,2528,38240,1358,0,47960,0,0,98
818,2021-05-09 17:22:25,25,2525,37907,1294,0,8154,0,0,98
819,2021-05-09 17:22:30,27,2527,36952,1350,0,25382,0,0,98
820,2021-05-09 17:22:35,28,2527,35863,1284,0,0,0,0,98
821,2021-05-09 17:22:40,25,2529,37959,1310,0,2195,0,0,98
822,2021-05-09 17:22:45,24,2527,40165,1346,0,28518,0,0,98
823,2021-05-09 17:22:50,25,2526,39156,1383,0,46141,0,0,98
824,2021-05-09 17:22:55,24,2531,41305,1419,0,13132,0,0,98
825,2021-05-09 17:23:00,21,2531,45522,1370,0,22404,0,0,98
826,2021-05-09 17:23:05,28,2527,35730,1302,0,12212,0,0,98
827,2021-05-09 17:23:10,25,2527,38583,1326,0,43356,0,0,98
828,2021-05-09 17:23:15,25,2527,37452,1321,0,19605,0,0,98
829,2021-05-09 17:23:20,25,2527,36443,1245,0,0,0,0,98
830,2021-05-09 17:23:25,23,2526,38461,1334,0,21415,0,0,98
831,2021-05-09 17:23:30,22,2527,38641,1322,0,14058,0,0,98
832,2021-05-09 17:23:35,21,2525,37627,1249,0,59989,0,0,98
833,2021-05-09 17:23:40,21,2523,38752,1271,0,22256,0,0,98
834,2021-05-09 17:23:45,19,2527,41237,1292,0,11443,0,0,98
835,2021-05-09 17:23:50,20,2525,42589,1341,0,7825,0,0,97
836,2021-05-09 17:23:55,24,2527,43362,1316,0,15326,0,0,97
837,2021-05-09 17:24:00,23,2527,45182,1534,0,72564,0,0,98
838,2021-05-09 17:24:06,21,2532,52746,1417,0,35182,0,0,97
839,2021-05-09 17:24:11,21,2529,50197,1441,0,0,0,0,97
840,2021-05-09 17:24:16,23,2529,45963,1343,8148,33638,0,0,97
841,2021-05-09 17:24:21,24,2524,40254,1427,0,21811,0,0,98
842,2021-05-09 17:24:26,25,2524,41087,1316,0,2401,0,0,98
843,2021-05-09 17:24:31,26,2523,40703,1294,0,10,0,0,98
844,2021-05-09 17:24:36,28,2524,39766,1427,0,18257,0,0,98
845,2021-05-09 17:24:41,28,2522,37571,1442,0,16684,0,0,98
846,2021-05-09 17:24:46,25,2525,40645,1481,7372,1287,0,0,98
847,2021-05-09 17:24:51,25,2523,40824,1459,0,9409,0,0,98
848,2021-05-09 17:24:56,26,2526,40334,1452,0,116199,0,0,98
849,2021-05-09 17:25:01,21,2543,48437,1491,2522,74883,0,0,98
850,2021-05-09 17:25:06,21,2534,44395,1416,0,38288,0,0,98
851,2021-05-09 17:25:11,21,2532,44235,1445,5723,155274,0,0,98
852,2021-05-09 17:25:16,18,2536,46816,1499,0,19549,0,0,98
853,2021-05-09 17:25:21,18,2551,48335,1457,0,26395,0,0,98
854,2021-05-09 17:25:26,18,2542,48150,1409,0,93601,0,0,98
855,2021-05-09 17:25:31,18,2537,48855,1447,8245,185639,0,0,98
856,2021-05-09 17:25:36,20,2532,47036,1381,0,60493,0,0,98
857,2021-05-09 17:25:41,21,2536,46317,1418,0,329944,0,0,98
858,2021-05-09 17:25:46,14,2553,56697,1440,0,72467,0,0,98
859,2021-05-09 17:25:52,18,2542,47504,1424,0,46852,0,0,98
860,2021-05-09 17:25:57,18,2544,48507,1422,0,153350,0,0,98
861,2021-05-09 17:26:02,18,2553,51560,1432,0,66003,0,0,98
862,2021-05-09 17:26:07,22,2538,42296,1358,0,14925,0,0,98
863,2021-05-09 17:26:12,23,2553,43646,1311,0,66010,0,0,98
864,2021-05-09 17:26:17,23,2554,42975,1297,0,13376,0,0,98
865,2021-05-09 17:26:22,19,2555,45388,1302,0,19458,0,0,98
866,2021-05-09 17:26:27,16,2555,44711,1291,0,75471,0,0,98
867,2021-05-09 17:26:32,8,2566,54194,1553,0,28079,0,0,98
868,2021-05-09 17:26:37,14,2567,51004,1440,0,733258,0,0,98
869,2021-05-09 17:26:42,17,2554,50125,1432,0,158934,0,0,98
870,2021-05-09 17:26:47,17,2549,50033,1390,0,35803,0,0,98
871,2021-05-09 17:26:52,22,2549,46913,1279,0,37277,0,0,98
872,2021-05-09 17:26:58,20,2545,45271,1308,0,452800,0,0,98
873,2021-05-09 17:27:03,22,2538,43220,1296,0,14663,0,0,98
874,2021-05-09 17:27:08,21,2537,45220,1377,0,10,0,0,98
875,2021-05-09 17:27:13,26,2537,40908,1248,0,13685,0,0,98
876,2021-05-09 17:27:18,27,2535,40082,1250,0,25123,0,0,98
877,2021-05-09 17:27:23,24,2536,42706,1262,0,7186,0,0,98
878,2021-05-09 17:27:28,29,2531,37613,1242,0,6499,0,0,98
879,2021-05-09 17:27:33,23,2535,43667,1347,0,30960,0,0,98
880,2021-05-09 17:27:38,23,2540,43758,1306,0,23027,0,0,98
881,2021-05-09 17:27:43,23,2539,42841,1246,0,44350,0,0,98
882,2021-05-09 17:27:48,21,2549,44383,1295,0,34457,0,0,98
883,2021-05-09 17:27:53,18,2550,48647,1327,0,24754,0,0,98
884,2021-05-09 17:27:58,14,2556,54316,1407,0,141245,0,0,98
885,2021-05-09 17:28:03,17,2549,46359,1310,0,62365,0,0,98
886,2021-05-09 17:28:08,12,2564,67517,1495,0,61102,0,0,98
887,2021-05-09 17:28:13,20,2547,47881,1284,11543,26166,0,0,98
888,2021-05-09 17:28:18,28,2542,38143,1125,0,19600,0,0,98
889,2021-05-09 17:28:24,29,2540,36270,1128,0,23033,0,0,98
890,2021-05-09 17:28:29,30,2537,34489,1092,8232,5742,0,0,98
891,2021-05-09 17:28:34,27,2551,39041,1192,0,6519,0,0,98
892,2021-05-09 17:28:39,25,2545,36949,1187,0,13926,0,0,98
893,2021-05-09 17:28:44,24,2545,45152,1149,0,19022,0,0,98
894,2021-05-09 17:28:49,27,2537,37924,1146,0,41944,0,0,98
895,2021-05-09 17:28:54,29,2551,36198,1152,8428,67875,0,0,98
896,2021-05-09 17:28:59,28,2549,37468,1138,0,15057,0,0,98
897,2021-05-09 17:29:04,29,2551,37044,1110,0,94090,0,0,98
898,2021-05-09 17:29:09,29,2552,36851,1122,0,16133,0,0,98
899,2021-05-09 17:29:14,28,2554,36341,1080,0,8232,0,0,98
900,2021-05-09 17:29:19,27,2548,36563,1108,0,26854,0,0,98
901,2021-05-09 17:29:24,25,2546,38521,1097,0,20602,0,0,98
902,2021-05-09 17:29:29,23,2549,44597,1181,6272,62831,0,0,98
903,2021-05-09 17:29:34,23,2553,47496,1204,0,91700,0,0,98
904,2021-05-09 17:29:39,19,2560,52288,1270,6272,80280,0,0,98
905,2021-05-09 17:29:44,18,2549,47141,1218,0,205778,0,0,98
906,2021-05-09 17:29:49,22,2552,46039,1180,0,13221,0,0,98
907,2021-05-09 17:29:54,24,2548,43804,1192,0,14899,0,0,98
908,2021-05-09 17:29:59,23,2543,43835,1184,0,479424,0,0,98
909,2021-05-09 17:30:05,25,2540,41835,1117,0,0,0,0,98
910,2021-05-09 17:30:10,26,2531,40294,1209,8316,119402,0,0,98
911,2021-05-09 17:30:15,23,2529,44365,1172,16632,44780,0,0,98
912,2021-05-09 17:30:20,25,2534,43731,1178,0,52132,0,0,98
913,2021-05-09 17:30:25,21,2533,43447,1148,0,260297,0,0,98
914,2021-05-09 17:30:30,15,2536,50980,1234,16632,127799,0,0,98
915,2021-05-09 17:30:35,23,2532,40029,1169,0,15666,0,0,98
916,2021-05-09 17:30:40,27,2530,37222,1102,0,23562,0,0,98
917,2021-05-09 17:30:45,23,2535,41062,1151,0,60885,0,0,98
918,2021-05-09 17:30:50,23,2547,44112,1229,0,137177,0,0,98
919,2021-05-09 17:30:55,22,2541,45914,1174,0,21897,0,0,98
920,2021-05-09 17:31:00,29,2528,38385,1107,0,27621,0,0,98
921,2021-05-09 17:31:05,30,2527,35959,1129,0,22356,0,0,98
922,2021-05-09 17:31:10,28,2519,37511,1116,0,7623,0,0,98
923,2021-05-09 17:31:15,30,2515,35953,1121,0,20874,0,0,97
924,2021-05-09 17:31:20,29,2516,35620,1114,6664,56973,0,0,97
925,2021-05-09 17:31:25,29,2517,36884,1150,0,64492,0,0,97
926,2021-05-09 17:31:30,29,2514,36267,1104,0,6468,0,0,97
927,2021-05-09 17:31:35,28,2520,38787,1238,0,64974,0,0,98
928,2021-05-09 17:31:40,25,2523,40921,1256,0,6566,0,0,98
929,2021-05-09 17:31:45,28,2523,39237,1129,0,48412,0,0,98
930,2021-05-09 17:31:50,26,2524,38114,1196,0,14905,0,0,98
931,2021-05-09 17:31:55,25,2528,38252,1273,0,6257931,0,0,98
932,2021-05-09 17:32:00,25,2542,44421,1185,0,88516,0,0,98
933,2021-05-09 17:32:06,26,2537,39806,1177,0,37664,0,0,98
934,2021-05-09 17:32:11,18,2549,64088,1447,0,37933,0,0,98
935,2021-05-09 17:32:16,24,2531,50210,1414,0,15585,0,0,98
936,2021-05-09 17:32:21,27,2528,41251,1171,0,18810,0,0,98
937,2021-05-09 17:32:26,28,2532,38773,1163,6831,23316,0,0,98
938,2021-05-09 17:32:31,29,2529,37094,1171,0,23158,0,0,98
939,2021-05-09 17:32:36,31,2531,34237,1156,0,32028,0,0,98
940,2021-05-09 17:32:41,31,2530,35089,1166,0,6633,0,0,98
941,2021-05-09 17:32:46,30,2529,36447,1154,0,18620,0,0,98
942,2021-05-09 17:32:51,31,2528,34688,1145,0,67348,0,0,98
943,2021-05-09 17:32:56,30,2528,37873,1161,0,21712,0,0,98
944,2021-05-09 17:33:01,32,2530,34455,1125,0,62759,0,0,97
945,2021-05-09 17:33:06,29,2531,38114,1130,8148,94775,0,0,97
946,2021-05-09 17:33:11,29,2544,42133,1235,0,11215,0,0,97
947,2021-05-09 17:33:16,23,2544,51881,1317,0,36365,0,0,97
948,2021-05-09 17:33:21,16,2556,66244,1431,0,219148,0,0,97
949,2021-05-09 17:33:26,27,2524,37504,1136,0,13034,0,0,97
950,2021-05-09 17:33:31,30,2517,33833,1085,8232,16268,0,0,97
951,2021-05-09 17:33:36,29,2517,35189,1252,0,21119,0,0,98
952,2021-05-09 17:33:41,34,2515,30169,1261,0,14089,0,0,98
953,2021-05-09 17:33:46,32,2515,31570,1322,0,0,0,0,98
954,2021-05-09 17:33:51,33,2517,31790,1299,0,9437,0,0,98
955,2021-05-09 17:33:56,33,2516,33482,1308,0,16447,0,0,98
956,2021-05-09 17:34:01,32,2530,33173,1080,0,30393,0,0,98
957,2021-05-09 17:34:06,34,2532,32715,1031,0,49572,0,0,98
958,2021-05-09 17:34:12,29,2538,37778,1149,5488,78715,0,0,98
959,2021-05-09 17:34:17,30,2534,37915,1094,0,141138,0,0,98
960,2021-05-09 17:34:22,19,2568,54009,1265,0,133093,0,0,98
961,2021-05-09 17:34:27,22,2551,42921,1165,3920,91986,0,0,98
962,2021-05-09 17:34:32,27,2534,38526,1099,0,46328,0,0,98
963,2021-05-09 17:34:37,20,2543,47983,1221,0,74939,0,0,98
964,2021-05-09 17:34:42,21,2546,49496,1233,0,9458,0,0,98
965,2021-05-09 17:34:47,29,2536,34898,1144,0,20,0,0,98
966,2021-05-09 17:34:52,31,2536,33193,1102,0,7515,0,0,98
967,2021-05-09 17:34:57,31,2535,34994,1037,0,23748,0,0,98
968,2021-05-09 17:35:02,31,2543,36076,1079,0,119066,0,0,98
969,2021-05-09 17:35:07,27,2548,37529,1100,0,13510,0,0,98
970,2021-05-09 17:35:12,26,2547,39694,1089,0,20848,0,0,98
971,2021-05-09 17:35:17,30,2542,36210,1094,0,26370,0,0,98
972,2021-05-09 17:35:22,31,2543,31996,1048,0,24062,0,0,98
973,2021-05-09 17:35:27,31,2540,31143,1056,0,9424,0,0,98
974,2021-05-09 17:35:32,30,2540,34208,1086,0,34923,0,0,98
975,2021-05-09 17:35:37,24,2552,42312,1203,4257,304889,0,0,98
976,2021-05-09 17:35:42,22,2557,44281,1192,0,145836,0,0,98
977,2021-05-09 17:35:47,25,2552,40438,1107,0,8118,0,0,98
978,2021-05-09 17:35:52,29,2548,34708,1099,0,33363,0,0,98
979,2021-05-09 17:35:57,31,2545,33786,1066,5148,30559,0,0,98
980,2021-05-09 17:36:02,30,2542,33138,1031,0,6633,0,0,98
981,2021-05-09 17:36:07,33,2537,30879,982,0,55287,0,0,98
982,2021-05-09 17:36:13,34,2538,30134,1026,0,8811,0,0,98
983,2021-05-09 17:36:18,32,2541,31869,1102,0,13119,0,0,98
984,2021-05-09 17:36:23,33,2538,30190,1055,0,12195,0,0,98
985,2021-05-09 17:36:28,33,2537,30340,1020,8316,14964,0,0,98
986,2021-05-09 17:36:33,33,2539,30990,1013,0,0,0,0,98
987,2021-05-09 17:36:38,32,2539,32412,1050,0,36284,0,0,98
988,2021-05-09 17:36:43,35,2537,28955,1013,0,13794,0,0,98
989,2021-05-09 17:36:48,34,2539,28810,1022,0,22572,0,0,98
990,2021-05-09 17:36:53,32,2542,33607,1072,0,13068,0,0,98
991,2021-05-09 17:36:58,34,2537,30156,1076,0,32185,0,0,98
992,2021-05-09 17:37:03,33,2539,31448,1075,0,13078,0,0,98
993,2021-05-09 17:37:08,32,2536,32725,1062,0,36691,0,0,98
994,2021-05-09 17:37:13,33,2536,31159,1042,0,10692,0,0,98
995,2021-05-09 17:37:18,33,2535,30847,1030,0,2585,0,0,98
996,2021-05-09 17:37:23,32,2537,31255,1043,0,13286,0,0,98
997,2021-05-09 17:37:28,31,2537,30293,1023,0,19711,0,0,98
998,2021-05-09 17:37:33,32,2535,28061,1013,0,67011,0,0,98
999,2021-05-09 17:37:38,28,2538,32996,1013,0,1287,0,0,98
1000,2021-05-09 17:37:43,30,2537,29981,1042,0,27126,0,0,98
1001,2021-05-09 17:37:48,29,2535,31136,1093,0,83,0,0,98
1002,2021-05-09 17:37:53,32,2537,33985,1142,0,25641,0,0,98
1003,2021-05-09 17:37:58,27,2558,43143,1196,0,13068,0,0,98
1004,2021-05-09 17:38:03,27,2552,37670,1147,0,58992,0,0,98
1005,2021-05-09 17:38:08,31,2538,33558,1135,0,26307,0,0,98
1006,2021-05-09 17:38:14,33,2542,32817,1134,0,6534,0,0,98
1007,2021-05-09 17:38:19,34,2538,31845,1103,0,11,0,0,98
1008,2021-05-09 17:38:24,34,2536,29991,1066,0,6652,0,0,98
1009,2021-05-09 17:38:29,35,2535,31288,1053,0,0,0,0,98
1010,2021-05-09 17:38:34,34,2537,30649,1137,0,35990,0,0,98
1011,2021-05-09 17:38:39,34,2537,30876,1070,0,20512,0,0,98
1012,2021-05-09 17:38:44,33,2537,32337,1112,0,13197,0,0,98
1013,2021-05-09 17:38:49,35,2537,31041,1081,8316,31491,0,0,98
1014,2021-05-09 17:38:54,33,2541,31239,1073,0,6545,0,0,98
1015,2021-05-09 17:38:59,33,2540,31818,1088,0,14497,0,0,98
1016,2021-05-09 17:39:04,32,2552,35661,1100,0,9317,0,0,98
1017,2021-05-09 17:39:09,31,2543,32687,1078,0,8118,0,0,98
1018,2021-05-09 17:39:14,32,2538,32322,1097,0,17457,0,0,98
1019,2021-05-09 17:39:19,32,2542,34337,1141,0,0,0,0,98
1020,2021-05-09 17:39:24,27,2551,36917,1171,0,11937,0,0,98
1021,2021-05-09 17:39:29,27,2538,31248,1123,0,61658,0,0,98
1022,2021-05-09 17:39:34,33,2538,32855,1071,8316,23613,0,0,98
1023,2021-05-09 17:39:39,37,2535,29614,1036,0,9603,0,0,98
1024,2021-05-09 17:39:44,37,2535,29329,1044,0,43362,0,0,98
1025,2021-05-09 17:39:49,35,2536,31893,1094,0,6700,0,0,98
1026,2021-05-09 17:39:54,37,2533,28825,1066,0,9845,0,0,98
1027,2021-05-09 17:39:59,36,2534,30632,1096,0,9908,0,0,98
1028,2021-05-09 17:40:04,36,2534,30619,1074,0,0,0,0,98
1029,2021-05-09 17:40:09,37,2532,29463,1004,0,42296,0,0,98
1030,2021-05-09 17:40:14,36,2531,30093,1042,0,19568,0,0,98
1031,2021-05-09 17:40:19,38,2531,29307,1097,0,19808,0,0,98
1032,2021-05-09 17:40:25,39,2534,28664,1026,0,10,0,0,98
1033,2021-05-09 17:40:30,38,2533,29962,1051,0,10402,0,0,98
1034,2021-05-09 17:40:35,38,2528,28044,1013,0,6667,0,0,98
1035,2021-05-09 17:40:40,39,2528,28505,983,0,16856,0,0,98
1036,2021-05-09 17:40:45,38,2530,30056,1013,0,60377,0,0,98
1037,2021-05-09 17:40:50,38,2530,29929,1020,0,48568,0,0,98
1038,2021-05-09 17:40:55,38,2526,29285,1043,0,21614,0,0,98
1039,2021-05-09 17:41:00,38,2527,30426,1066,0,6566,0,0,98
1040,2021-05-09 17:41:05,38,2526,29542,1039,0,6468,0,0,98
1041,2021-05-09 17:41:10,37,2529,30949,1035,8232,29001,0,0,98
1042,2021-05-09 17:41:15,35,2529,32569,1115,0,22442,0,0,98
1043,2021-05-09 17:41:20,35,2527,31101,1126,0,20231,0,0,98
1044,2021-05-09 17:41:25,32,2529,32071,1333,0,25784,0,0,98
1045,2021-05-09 17:41:30,32,2533,30806,1372,0,6566,0,0,98
1046,2021-05-09 17:41:35,31,2533,30205,1340,0,6468,0,0,98
1047,2021-05-09 17:41:40,31,2532,30780,1170,0,30826,0,0,97
1048,2021-05-09 17:41:45,28,2536,34751,1105,0,227908,0,0,98
1049,2021-05-09 17:41:50,28,2530,32103,1206,0,26328,0,0,98
1050,2021-05-09 17:41:55,31,2531,34695,1237,0,12998,0,0,98
1051,2021-05-09 17:42:00,36,2530,32171,1247,0,13502,0,0,98
1052,2021-05-09 17:42:05,31,2570,40035,1369,0,26278,0,0,98
1053,2021-05-09 17:42:10,27,2573,47706,1469,0,331609,0,0,98
1054,2021-05-09 17:42:16,25,2569,50595,1474,0,13182,0,0,98
1055,2021-05-09 17:42:21,29,2566,42033,1394,0,6633,0,0,98
1056,2021-05-09 17:42:26,26,2561,46458,1354,0,6633,0,0,98
1057,2021-05-09 17:42:31,29,2549,41950,1286,0,14572,0,0,98
1058,2021-05-09 17:42:36,30,2543,44511,1110,0,6633,0,0,98
1059,2021-05-09 17:42:41,35,2536,38012,1027,0,0,0,0,98
1060,2021-05-09 17:42:46,35,2529,31739,1118,0,42570,0,0,98
1061,2021-05-09 17:42:51,37,2529,29561,1099,0,38521,0,0,98
1062,2021-05-09 17:42:56,38,2529,29064,1062,0,39501,0,0,98
1063,2021-05-09 17:43:01,38,2527,28629,1080,0,13068,0,0,98
1064,2021-05-09 17:43:06,34,2530,32805,1105,0,0,0,0,98
1065,2021-05-09 17:43:11,35,2534,31859,1138,0,10071,0,0,98
1066,2021-05-09 17:43:16,32,2539,35732,1113,0,365764,0,0,98
1067,2021-05-09 17:43:21,24,2588,45415,1182,0,59179,0,0,98
1068,2021-05-09 17:43:26,28,2539,32561,1097,0,1188,0,0,98
1069,2021-05-09 17:43:31,35,2530,30510,1094,0,32906,0,0,98
1070,2021-05-09 17:43:36,37,2529,28845,1045,0,7985,0,0,98
1071,2021-05-09 17:43:41,37,2528,29332,1018,0,0,0,0,98
1072,2021-05-09 17:43:46,38,2528,29513,1041,0,9207,0,0,98
1073,2021-05-09 17:43:51,36,2532,32554,1150,6732,7920,0,0,98
1074,2021-05-09 17:43:56,34,2531,32985,1120,0,16336,0,0,98
1075,2021-05-09 17:44:01,33,2535,37166,1070,0,0,0,0,98
1076,2021-05-09 17:44:06,28,2539,45158,1165,0,553799,0,0,98
1077,2021-05-09 17:44:11,19,2540,63056,1348,0,411049,0,0,98
1078,2021-05-09 17:44:17,35,2520,35805,1071,0,13167,0,0,98
1079,2021-05-09 17:44:22,38,2521,32681,1021,0,35066,0,0,98
1080,2021-05-09 17:44:27,35,2522,36735,1033,0,13266,0,0,98
1081,2021-05-09 17:44:32,37,2518,31703,1011,0,0,0,0,98
1082,2021-05-09 17:44:37,35,2528,35809,1091,0,50958,0,0,98
1083,2021-05-09 17:44:42,28,2545,43260,1107,8316,28179,0,0,98
1084,2021-05-09 17:44:47,25,2542,46534,1162,8316,86724,0,0,98
1085,2021-05-09 17:44:52,26,2545,43757,1177,0,40047,0,0,98
1086,2021-05-09 17:44:57,27,2526,41546,1131,0,6633,0,0,98
1087,2021-05-09 17:45:02,31,2528,39856,1112,0,37224,0,0,98
1088,2021-05-09 17:45:07,32,2516,35846,1089,0,0,0,0,98
1089,2021-05-09 17:45:12,35,2514,34650,1036,0,2376,0,0,98
1090,2021-05-09 17:45:17,33,2517,35655,1054,0,792,0,0,98
1091,2021-05-09 17:45:22,31,2527,37865,1064,0,10,0,0,98
1092,2021-05-09 17:45:27,33,2517,34928,1053,0,14809,0,0,98
1093,2021-05-09 17:45:32,37,2509,33391,1044,0,13167,0,0,98
1094,2021-05-09 17:45:37,38,2508,31358,1049,0,15840,0,0,98
1095,2021-05-09 17:45:42,35,2509,33008,1072,0,31884,0,0,98
1096,2021-05-09 17:45:47,34,2508,34910,1076,0,13068,0,0,98
1097,2021-05-09 17:45:52,32,2513,38543,1150,0,49005,0,0,98
1098,2021-05-09 17:45:57,30,2520,42089,1143,8316,32967,0,0,98
1099,2021-05-09 17:46:02,27,2518,41197,1176,0,83948,0,0,98
1100,2021-05-09 17:46:08,28,2521,40355,1165,0,57123,0,0,98
1101,2021-05-09 17:46:13,23,2520,42878,1142,0,19909,0,0,98
1102,2021-05-09 17:46:18,31,2508,34531,1072,0,11173,0,0,98
1103,2021-05-09 17:46:23,33,2507,32776,1060,0,20800,0,0,98
1104,2021-05-09 17:46:28,34,2511,36435,1079,0,30106,0,0,98
1105,2021-05-09 17:46:33,33,2519,37441,1103,0,36432,0,0,98
1106,2021-05-09 17:46:38,35,2507,32634,1065,0,7008,0,0,98
1107,2021-05-09 17:46:43,34,2512,35415,1070,0,6633,0,0,98
1108,2021-05-09 17:46:48,36,2508,32481,1037,0,0,0,0,98
1109,2021-05-09 17:46:53,40,2503,26935,957,0,21978,0,0,98
1110,2021-05-09 17:46:58,38,2507,29794,988,0,1580,0,0,98
1111,2021-05-09 17:47:03,38,2504,31330,1039,0,33165,0,0,98
1112,2021-05-09 17:47:08,35,2505,32560,1085,0,6590,0,0,98
1113,2021-05-09 17:47:13,34,2506,34806,1118,0,13213,0,0,98
1114,2021-05-09 17:47:18,32,2521,38629,1153,0,19701,0,0,98
1115,2021-05-09 17:47:23,25,2519,40213,1160,0,34420,0,0,98
1116,2021-05-09 17:47:28,30,2520,40232,1056,0,0,0,0,98
1117,2021-05-09 17:47:33,31,2511,34708,1061,0,6633,0,0,98
1118,2021-05-09 17:47:38,28,2511,39404,1082,0,6633,0,0,98
1119,2021-05-09 17:47:43,29,2511,33089,1054,0,13297,0,0,98
1120,2021-05-09 17:47:48,34,2510,34513,1038,0,25374,0,0,98
1121,2021-05-09 17:47:53,32,2509,37784,1112,0,33110,0,0,98
1122,2021-05-09 17:47:58,31,2523,40041,1069,0,27423,0,0,98
1123,2021-05-09 17:48:04,28,2530,43214,1138,0,37630,0,0,98
1124,2021-05-09 17:48:09,30,2524,36080,1050,0,16344,0,0,98
1125,2021-05-09 17:48:14,31,2515,35866,1051,0,37234,0,0,98
1126,2021-05-09 17:48:19,22,2521,39354,1044,0,62334,0,0,98
1127,2021-05-09 17:48:24,33,2527,36188,1023,0,21186,0,0,98
1128,2021-05-09 17:48:29,32,2516,34467,1029,0,32330,0,0,98
